39,40,キャンプライブ！自然の中での生活を公開,キャンプ場からのライブ！自然の中での生活や料理を公開します。,https://media.xiii.isucon.dev/api/2/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690887600,1690894800
40,41,絵画の制作過程！アートライブ,実際の絵画の制作過程をリアルタイムで公開します。,https://media.xiii.isucon.dev/api/4/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690887600,1690894800
41,42,資格取得の勉強方法！効率的な学習法を伝授,様々な資格試験に合格するための勉強方法を伝授します。,https://media.xiii.isucon.dev/api/4/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690894800,1690902000
42,43,コスメ紹介！この春のおすすめアイテム,この春の新作コスメやおすすめのアイテムを紹介します。,https://media.xiii.isucon.dev/api/1/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690894800,1690902000
43,44,日常の出来事トーク！今日のハイライト,今日あった日常の出来事やハイライトを話していきます。,https://media.xiii.isucon.dev/api/10/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690894800,1690902000
44,45,旅行先からのライブ！今日の景色を共有,今日訪れた旅行先の美しい景色や文化を共有します。,https://media.xiii.isucon.dev/api/11/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690894800,1690902000
45,46,実況！今夜のバスケットボール試合,今夜のバスケットボール試合の実況と解説を行います！,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690894800,1690902000
46,47,健康ライブ！美容と健康の秘訣,美容と健康のための食事やエクササイズの秘訣を伝授します。,https://media.xiii.isucon.dev/api/9/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690902000,1690909200
47,48,歴史の謎を解明！歴史探訪ライブ,世界各地の歴史的な場所を訪れ、その謎や背景を解明します。,https://media.xiii.isucon.dev/api/9/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690902000,1690909200
48,49,恋愛トーク！恋愛相談に答えます,恋愛の悩みや相談に、経験豊富なゲストと一緒に答えていきます。,https://media.xiii.isucon.dev/api/9/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690902000,1690909200
49,50,ビューティーライブ！スキンケアの秘訣,肌に優しいスキンケア方法やおすすめのアイテムを紹介します。,https://media.xiii.isucon.dev/api/10/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690902000,1690909200
50,51,山登りライブ！絶景の山頂から,実際に山を登りながら、その絶景をリアルタイムで公開します。,https://media.xiii.isucon.dev/api/3/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690902000,1690909200
51,52,家の中の大掃除！一緒に片付けよう,家の中を一緒に大掃除！片付けのコツやおすすめのアイテムを紹介します。,https://media.xiii.isucon.dev/api/2/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690909200,1690912800
52,53,実況！今夜のボクシング試合,今夜のボクシング試合の実況と解説を行います！,https://media.xiii.isucon.dev/api/10/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690909200,1690912800
53,54,日常のDIY！家具の組み立て,新しい家具の組み立ての様子やDIYのコツを紹介します。,https://media.xiii.isucon.dev/api/7/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690909200,1690912800
54,55,ファッションライブ！夏のおすすめコーディネート,この夏のおすすめのファッションコーディネートを紹介します。,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690909200,1690912800
55,56,実況！今夜の格闘技大会,今夜の格闘技大会の実況と解説を行います！,https://media.xiii.isucon.dev/api/4/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690909200,1690912800
56,57,実況！今夜のテニス試合,今夜のテニス試合の実況と解説を行います！,https://media.xiii.isucon.dev/api/4/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690912800,1690916400
57,58,料理ライブ！子供も喜ぶレシピ,子供が喜ぶ簡単で美味しい料理レシピを紹介します。,https://media.xiii.isucon.dev/api/11/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690912800,1690916400
58,59,ガーデニングライブ！春の花を植えよう,春の花の植え付けやガーデニングのコツを紹介します。,https://media.xiii.isucon.dev/api/3/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690912800,1690916400
59,60,音楽制作ライブ！楽曲のアレンジ方法,実際の音楽制作の過程を公開し、楽曲のアレンジ方法などを紹介します。,https://media.xiii.isucon.dev/api/9/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690912800,1690916400
60,61,ペットとの日常！うちの犬の生活を公開,我が家の愛犬の日常や生活の様子を公開します。,https://media.xiii.isucon.dev/api/1/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690912800,1690916400
61,62,読書会ライブ！今月のおすすめ本を読み進める,一緒に今月のおすすめの本を読み進め、その感想を共有します。,https://media.xiii.isucon.dev/api/2/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690916400,1690923600
62,63,実況！今夜のバレーボール試合,今夜のバレーボール試合の実況と解説を行います！,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690916400,1690923600
63,64,DIYライブ！手作りのアクセサリー作り,実際に手作りのアクセサリーを作りながら、その方法やコツを紹介します。,https://media.xiii.isucon.dev/api/7/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690916400,1690923600
64,65,子供向けライブ！絵本の読み聞かせ,子供向けの絵本を読み聞かせる時間。就寝前のリラックスタイムに。,https://media.xiii.isucon.dev/api/3/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690916400,1690923600
65,66,トレーニングライブ！筋トレの方法を紹介,筋トレの基本的な方法やコツを紹介しながら、実際にトレーニングを行います。,https://media.xiii.isucon.dev/api/2/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690916400,1690923600
66,67,美容ライブ！最新の美容機器を試してみる,最新の美容機器を実際に試し、その効果や感想を公開します。,https://media.xiii.isucon.dev/api/3/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690923600,1690927200
67,68,実況！今夜のプロレス試合,今夜のプロレス試合の実況と解説を行います！,https://media.xiii.isucon.dev/api/11/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690923600,1690927200
68,69,写真術ライブ！基本の撮影技術を学ぶ,プロのカメラマンが、写真の基本的な撮影技術やコツを伝授します。,https://media.xiii.isucon.dev/api/9/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690923600,1690927200
69,70,お菓子作りライブ！手作りクッキーのレシピ,一緒に美味しい手作りクッキーを作る時間。簡単なレシピを紹介します。,https://media.xiii.isucon.dev/api/9/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690923600,1690927200
70,71,資産運用の基本！投資初心者のためのライブ,資産運用や投資の基本的な知識を、専門家がわかりやすく説明します。,https://media.xiii.isucon.dev/api/11/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690923600,1690927200
71,72,野菜の収穫ライブ！畑での作業を公開,畑での野菜の収穫や作業の様子をリアルタイムで公開します。,https://media.xiii.isucon.dev/api/6/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690927200,1690934400
72,73,マジックライブ！手品の秘密を少しだけ教えます,マジシャンが実際の手品を披露し、その秘密を少しだけ公開します。,https://media.xiii.isucon.dev/api/4/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690927200,1690934400
73,74,アウトドアライブ！BBQの楽しみ方を紹介,アウトドア好きが集まるBBQの様子を公開し、楽しみ方やおすすめの食材を紹介します。,https://media.xiii.isucon.dev/api/10/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690927200,1690934400
74,75,手芸ライブ！かわいい刺繍の作り方,手芸好きのためのライブ。今回はかわいい刺繍の作り方を紹介します。,https://media.xiii.isucon.dev/api/8/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690927200,1690934400
75,76,美容室ライブ！春の新作ヘアスタイルを公開,美容師が春の新作ヘアスタイルやカラーを実際に公開します。,https://media.xiii.isucon.dev/api/4/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690927200,1690934400
76,77,映画クリティック！新作映画のレビュータイム,映画評論家が新作映画の内容や見どころを詳しく説明します。,https://media.xiii.isucon.dev/api/7/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690934400,1690938000
77,78,車のメンテナンスライブ！基本の作業を紹介,車の基本的なメンテナンス方法や作業のポイントを専門家が解説します。,https://media.xiii.isucon.dev/api/11/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690934400,1690938000
78,79,実況！今夜のゴルフトーナメント,ゴルフのトーナメントの進行や選手の動向をリアルタイムで実況します。,https://media.xiii.isucon.dev/api/10/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690934400,1690938000
79,80,子育てライブ！子供の健康や教育について,子育ての専門家が、子供の健康や教育に関する悩みや質問に答えます。,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690934400,1690938000
80,81,歴史講座ライブ！戦国時代の英雄たち,歴史学者が、戦国時代の英雄たちやその背景を詳しく解説します,https://media.xiii.isucon.dev/api/2/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690934400,1690938000
81,82,絵描きライブ！風景画の描き方を学ぶ,プロの画家が、風景画の基本的な描き方や技術を伝授します。,https://media.xiii.isucon.dev/api/2/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690938000,1690941600
82,83,ライブコンサート！アコースティックセッション,アーティストがアコースティックセッションを公開。心温まる音楽の時間です。,https://media.xiii.isucon.dev/api/2/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690938000,1690941600
83,84,夜のゲーム実況！新作RPG攻略中,新しいRPGゲームを実況しながら進めていきます！みんなでワイワイ攻略しよう！,https://media.xiii.isucon.dev/api/10/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690938000,1690941600
84,85,歌ってみたライブ！リクエスト募集中,皆さんからのリクエスト曲を歌っていきます！楽しんでくださいね♪,https://media.xiii.isucon.dev/api/6/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690938000,1690941600
85,86,映画レビュー！最新映画の感想を語る,最新の映画について、感想や考察を深く掘り下げて話していきます。,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690938000,1690941600
86,87,早起き朝活配信！今日も元気に,朝の時間を有効に使いたい皆さん、一緒に活動を始めましょう！,https://media.xiii.isucon.dev/api/10/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690941600,1690945200
87,88,料理ライブ！今夜の晩御飯は…,手軽にできる料理を実際に作りながら紹介していきます！,https://media.xiii.isucon.dev/api/11/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690941600,1690945200
88,89,旅行記！先日の旅行の思い出話,先日の旅行での出来事やおすすめスポットを紹介します！,https://media.xiii.isucon.dev/api/4/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690941600,1690945200
89,90,アートライブ！絵を描きながらのんびりトーク,絵を描きながら、リラックスしたトークを楽しんでください。,https://media.xiii.isucon.dev/api/6/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690941600,1690945200
90,91,プログラミングライブ！コードを書きながら学ぼう,初心者向けに、実際にコードを書きながらプログラミングを学んでいきます。,https://media.xiii.isucon.dev/api/1/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690941600,1690945200
91,92,新曲初披露！歌配信,オリジナルの新曲を初めて披露します！感想をお聞かせください！,https://media.xiii.isucon.dev/api/10/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690945200,1690952400
92,93,最新ガジェット紹介！これは買い？,最新のテクノロジーガジェットを紹介していきます。,https://media.xiii.isucon.dev/api/8/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690945200,1690952400
93,94,健康トーク！毎日のワークアウト方法,健康的な生活のためのワークアウト方法や食事について話していきます。,https://media.xiii.isucon.dev/api/3/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690945200,1690952400
94,95,アニメトーク！最新アニメの感想交換,最新のアニメについて、感想や考察をみんなで交換しましょう！,https://media.xiii.isucon.dev/api/11/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690945200,1690952400
95,96,ビジネスライブ！起業の秘訣,実際に起業を経験したゲストと、成功の秘訣や失敗談について語り合います。,https://media.xiii.isucon.dev/api/9/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690945200,1690952400
96,97,手相占いライブ！あなたの運命は？,手相をもとに、あなたの未来や運命を占います。,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690952400,1690959600
97,98,コメディライブ！笑いでリフレッシュ,日常の出来事やニュースをユーモアたっぷりに解説します！笑顔で過ごしましょう！,https://media.xiii.isucon.dev/api/2/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690952400,1690959600
98,99,ファッションライブ！今季のトレンドは？,最新のファッショントレンドやおすすめアイテムを紹介します！,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690952400,1690959600
99,100,心理学トーク！あなたの心を読み解く,日常生活での心理学の活用方法や面白い心理テストを紹介します。,https://media.xiii.isucon.dev/api/1/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690952400,1690959600
100,101,歴史トーク！過去の出来事から学ぶ,世界の歴史や有名な出来事について、詳しく解説します。,https://media.xiii.isucon.dev/api/6/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690952400,1690959600
101,102,ペットと一緒の夜ふかし配信,愛犬と一緒にのんびりとトークを楽しむ時間。ペットの話題もお待ちしています！,https://media.xiii.isucon.dev/api/3/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690959600,1690966800
102,103,宇宙トーク！宇宙の不思議を探る,宇宙や天体に関する最新の情報や知識を深く掘り下げて話していきます。,https://media.xiii.isucon.dev/api/7/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690959600,1690966800
103,104,手芸ライブ！今日は何を作ろう,手芸好きの皆さんと一緒に、新しい作品を作っていきます！,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690959600,1690966800
104,105,Q&Aセッション！視聴者の質問に答えます,視聴者の皆さんからの質問に、直接答えていきます！,https://media.xiii.isucon.dev/api/7/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690959600,1690966800
105,106,子育てトーク！育児の悩み解決方法,子育て中のママやパパのための、育児の悩みや解決方法について話し合います。,https://media.xiii.isucon.dev/api/9/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690959600,1690966800
106,107,音楽制作ライブ！新曲の制作過程を公開,新しい楽曲の制作過程をリアルタイムで公開します。,https://media.xiii.isucon.dev/api/9/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690966800,1690970400
107,108,ガーデニングライブ！今日のお花はこれ,庭やベランダでのガーデニングの様子を公開します。,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690966800,1690970400
108,109,料理ライブ！手軽に作れるデザート特集,家にある材料で簡単に作れるデザートレシピを紹介します！,https://media.xiii.isucon.dev/api/6/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690966800,1690970400
109,110,読書の時間！おすすめの一冊を紹介,今月読んだ本の中から特に感動した一冊を紹介します。,https://media.xiii.isucon.dev/api/7/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690966800,1690970400
110,111,釣りライブ！海辺でのんびり,今日は海辺での釣りの様子を配信します。どんな魚が釣れるかな？,https://media.xiii.isucon.dev/api/6/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690966800,1690970400
111,112,スポーツ実況！今夜の試合はこれ！,今夜のスポーツ試合の実況と解説を行います！,https://media.xiii.isucon.dev/api/8/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690970400,1690974000
112,113,日本語レッスン！基本の文法から,日本語を学びたい方のための基本的な文法レッスンを行います。,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690970400,1690974000
113,114,お料理対決！視聴者投票で勝者を決めよう,2人の料理人が対決！視聴者の皆さんの投票で、どちらの料理が上手いかを決めます。,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690970400,1690974000
114,115,実況！今夜のサッカー試合,今夜のサッカー試合の実況と解説を行います！,https://media.xiii.isucon.dev/api/2/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690970400,1690974000
115,116,映画の裏話！監督とのスペシャルトーク,大ヒット映画の裏話を、監督自らが語ります。,https://media.xiii.isucon.dev/api/1/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690970400,1690974000
116,117,ホラートーク！怖い話を共有しよう,夜の時間、一緒に怖い話を共有する時間です。,https://media.xiii.isucon.dev/api/11/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690974000,1690981200
117,118,アイドルとのコラボ配信！特別な時間,人気アイドルとの特別なコラボ配信！裏話やQ&Aも！,https://media.xiii.isucon.dev/api/10/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690974000,1690981200
118,119,ヨガライブ！朝のリフレッシュタイム,朝の時間をヨガでリフレッシュ！初心者も大歓迎！,https://media.xiii.isucon.dev/api/6/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690974000,1690981200
119,120,英語トーク！日常英会話を学ぼう,日常で使える基本的な英会話フレーズを紹介します。,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690974000,1690981200
120,121,天体観測！今夜の星空を一緒に,都市の喧騒を離れ、美しい星空を観測します。,https://media.xiii.isucon.dev/api/1/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690974000,1690981200
121,122,子猫の生活！成長記録を公開,我が家の子猫の成長記録を公開します。,https://media.xiii.isucon.dev/api/1/playlist.m3u8,https://media.xiii.isucon.dev/BBB.webp,1690981200,1690988400
122,123,夜の音楽ライブ！リラックスタイム,夜の時間を、心地良い音楽とともに過ごしましょう。,https://media.xiii.isucon.dev/api/4/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690981200,1690988400
123,124,ダンスライブ！今夜の特訓の様子を公開,ダンスの特訓の様子をリアルタイムで公開します。,https://media.xiii.isucon.dev/api/7/playlist.m3u8,https://media.xiii.isucon.dev/yoru.webp,1690981200,1690988400
124,125,資格取得の勉強方法！効率的な学習法を伝授,様々な資格試験に合格するための勉強方法を伝授します。,https://media.xiii.isucon.dev/api/5/playlist.m3u8,https://media.xiii.isucon.dev/isucon12_final.webp,1690981200,1690988400
125,126,コスメ紹介！この春のおすすめアイテム,この春の新作コスメやおすすめのアイテムを紹介します。,https://media.xiii.isucon.dev/api/9/playlist.m3u8,https://media.xiii.isucon.dev/timewarp.webp,1690981200,1690988400
